time,open,high,low,close
2025-05-12,104125.74,106675.61,100762.99,106483.14
2025-05-19,106483.49,112006.33,102127.65,109042.54
2025-05-26,109042.15,110758.19,103121.59,105696.24
2025-06-02,105696.24,106834.84,100464.15,105788.72
2025-06-09,105789.37,110564.76,102747.48,105637.95
2025-06-16,105637.95,108953.12,98242.47,100998.11
2025-06-23,100998.11,108543.94,99674.67,108396.41
2025-06-30,108396.4,110548.25,105145.31,109231.32
2025-07-07,109231.32,119502.23,107472.36,119121.48
2025-07-14,119121.88,123217.39,115769.79,117328.31
2025-07-21,117329.48,120296.21,114786.35,119451.69
2025-07-28,119450.36,119821.01,111932.6,114181.51
2025-08-04,114181.37,119336.04,112673.88,119317.23
2025-08-11,119318.3,124501.31,116884.41,117477.6
2025-08-18,117477.6,117616.16,110788.83,113453.43
2025-08-25,113452.47,113647.38,107378.13,108259.76
2025-09-01,108259.76,113391.61,107265.32,111177.07
2025-09-08,111177.32,116695.83,110631.44,115334.81
2025-09-15,115336.14,117932.88,114445.46,115295.73
2025-09-22,115295.71,115442.86,108679.39,112219.19
2025-09-29,112218.94,125686.7,111619.28,123532.34
2025-10-06,123533.15,126230.09,103133.52,115080.92
2025-10-13,115081,116044.81,103583.99,108687.38
2025-10-20,108686.95,115394.18,106781.73,114579.25
2025-10-27,114579.25,116381.94,106354.89,110520.97
2025-11-03,110521.45,110749.26,98966.03,104711.6
2025-11-10,104711.13,107476.16,92986.81,94219.87
2025-11-17,94219.33,95959.68,80559.96,86801.03
2025-11-24,86801.15,93035.38,85278.23,90398.02
2025-12-01,90398,94167.19,83868.1,90428.32
2025-12-08,90429.28,94588.14,87641.54,88186.22
2025-12-15,88187.87,90326.44,84440.97,88629.25
2025-12-22,88627.48,90546.45,86382.25,87884.07
2025-12-29,87882.57,91745.75,86746.99,91499.54
2026-01-05,91499.54,94741.47,89263.21,90615.97
