time,open,high,low,close
2017-04-18,1190.437,1210.7575,1189.79625,1202.68775
2017-04-19,1202.712,1210.57025,1193.925,1208.46
2017-04-20,1209.6625,1243.0945,1209.66225,1237.66675
2017-04-21,1237.85075,1255.10725,1237.80325,1248.14975
2017-04-22,1248.142,1248.9825,1214.72,1240.837
2017-04-23,1240.149,1248.2775,1231.54,1246.07
2017-04-24,1246.0525,1257.9215,1241.2935,1254.399
2017-04-25,1254.56,1282.2125,1253.4455,1277.1975
2017-04-26,1277.87225,1315.9975,1275.08575,1292.96525
2017-04-27,1292.7275,1348.599,1291.28275,1340.1325
2017-04-28,1340.57575,1361.61,1299.03,1339.9675
2017-04-29,1340.68,1349.8145,1325.75275,1346.359
2017-04-30,1347.18925,1365.00775,1325.1695,1362.02675
2017-05-01,1361.5115,1445.99575,1355.475,1416.3535
2017-05-02,1416.35425,1480.811,1409.1765,1459.97
2017-05-03,1459.74525,1523.32925,1446.842,1516.94225
2017-05-04,1516.9495,1638.1375,1463.0675,1546.50875
2017-05-05,1546.062,1613.7675,1511.53375,1532.79025
2017-05-06,1531.90075,1580.3385,1531.718,1564.9555
2017-05-07,1563.9855,1578.0345,1532.9475,1567.7285
2017-05-08,1568.2035,1680.83275,1566.1525,1679.74725
2017-05-09,1679.36375,1772.15375,1647.144,1720.49225
2017-05-10,1720.44025,1793.9025,1689.4875,1785.7075
2017-05-11,1786.18225,1887.49725,1761.88475,1834.13475
2017-05-12,1833.23275,1836.30625,1649.754,1694.987
2017-05-13,1694.6795,1784.14,1607.54,1783.725
2017-05-14,1783.8025,1819.50725,1757.6775,1791.51
2017-05-15,1791.0825,1792.87,1695.6775,1733.9275
2017-05-16,1734.075,1766.15875,1692.27,1758.605
2017-05-17,1758.51275,1844.13525,1738.2175,1811.2115
2017-05-18,1810.2125,2008.8075,1803.232,1893.425
2017-05-19,1893.25525,1971.6685,1882.11275,1965.25825
2017-05-20,1965.52825,2042.568,1957.5475,2039.82475
2017-05-21,2039.0985,2088.00425,1985.5375,2027.914
2017-05-22,2026.94175,2236.3325,1976.5975,2102.6455
2017-05-23,2099.843,2260.7425,2096.87025,2257.54175
2017-05-24,2258.45875,2469.47,2257.64175,2426.00125
2017-05-25,2424.485,2754.82825,2250.275,2309.3925
2017-05-26,2307.305,2616.81825,2049.39,2255.89975
2017-05-27,2257.06025,2329.6125,1878.5375,2061.69
2017-05-28,2058.6665,2311.985,2057.9915,2194.89325
2017-05-29,2192.41325,2342.3255,2113.45775,2275.28825
2017-05-30,2278.265,2320.74775,2141.995,2187.87925
2017-05-31,2187.16125,2331.78225,2163.23,2299.05525
2017-06-01,2299.13525,2462.05,2299.01275,2411.24
2017-06-02,2411.47025,2486.8375,2377.1615,2484.78825
2017-06-03,2484.3505,2590.23725,2454.65325,2548.40475
2017-06-04,2547.7505,2564.72125,2473.635,2523.05775
2017-06-05,2523.44,2694.335,2520.065,2693.8575
2017-06-06,2694.10725,2928.00725,2690.1825,2874.815
2017-06-07,2874.7825,2887.0325,2616.0445,2687.16775
2017-06-08,2688.3155,2808.973,2617.45,2804.34025
2017-06-09,2803.88975,2858.75975,2788.515,2814.29675
2017-06-10,2813.21075,2911.01225,2803.3745,2887.79475
2017-06-11,2887.5385,2962.436,2855.28575,2959.51975
2017-06-12,2959.5215,2973.53,2456.2575,2647.128
2017-06-13,2644.268,2781.816,2636.845,2709.5225
2017-06-14,2710.2675,2805.693,2328.7,2448.614
2017-06-15,2449.948,2508.38575,2078.68475,2419.93925
2017-06-16,2419.955,2518.14725,2305.55775,2480.01325
2017-06-17,2480.019,2673.4415,2426.4895,2636.35575
2017-06-18,2637.5195,2665.52725,2461.25,2512.4655
2017-06-19,2513.206,2594.49325,2485.14825,2593.707
2017-06-20,2593.70975,2777.147,2585.8455,2726.08
2017-06-21,2724.595,2776.18325,2587.98875,2647.6145
2017-06-22,2648.01725,2731.3975,2594.70175,2692.00925
2017-06-23,2691.9925,2732.18,2668.43525,2682.11
2017-06-24,2682.11,2711.73075,2508.2675,2563.22275
2017-06-25,2565.143,2621.7195,2425.7625,2498.21975
2017-06-26,2498.899,2549.18825,2276.6395,2412.4375
2017-06-27,2412.2785,2563.636,2270.84125,2562.3475
2017-06-28,2562.5,2598.0425,2465.3705,2555.50275
2017-06-29,2553.276,2587.2595,2508.2925,2536.8885
2017-06-30,2536.3835,2552.12575,2439.64,2455.4225
2017-07-01,2455.01,2505.275,2386.025,2411.277
2017-07-02,2413.625,2529.57975,2373.2225,2508.61025
2017-07-03,2507.23275,2587.1775,2478.0475,2545.1375
2017-07-04,2542.5375,2636.4125,2542.5325,2600.95775
2017-07-05,2600.217,2628.6875,2544.535,2614.07675
2017-07-06,2613.915,2619.5705,2569.95,2604.10025
2017-07-07,2603.76775,2607.9425,2469.36275,2500.832
2017-07-08,2500.832,2554.12725,2467.5575,2551.69925
2017-07-09,2551.43925,2566.796,2500.10675,2502.82275
2017-07-10,2503.035,2521.595,2260.2575,2330.78225
2017-07-11,2330.02425,2402.87875,2255.05425,2305.81
2017-07-12,2304.7,2409.125,2242.175,2382.2715
2017-07-13,2381.49625,2418.275,2314.46475,2339.968
2017-07-14,2340.53025,2351.16525,2141.94,2214.94925
2017-07-15,2213.912,2219.781,1965.898,1968.5575
2017-07-16,1968.04475,2041.04475,1799.3185,1910.16225
2017-07-17,1909.64,2228.2875,1909.6175,2226.815
2017-07-18,2226.8025,2393.5075,2149.33625,2306.755
2017-07-19,2307.86525,2399.477,2221.0325,2260.872
2017-07-20,2260.947,2944.9775,2260.9445,2873.343
2017-07-21,2874.578,2883.5075,2614.23325,2664.86
2017-07-22,2665.0125,2873.835,2648.7455,2831.788
2017-07-23,2830.43975,2851.51,2669.61,2756.4875
2017-07-24,2758.61,2799.76,2716.465,2759.1595
2017-07-25,2759.007,2775.42,2449.46,2560.773
2017-07-26,2563.0025,2608.86,2406.7875,2525.125
2017-07-27,2525.54725,2688.2375,2512.9075,2667.4255
2017-07-28,2667.8245,2829.16475,2659.14175,2787.3175
2017-07-29,2789.56025,2792.99175,2675.4455,2700.72725
2017-07-30,2700.985,2756.992,2606.0185,2753.8375
2017-07-31,2754.68475,2905.1225,2708.7645,2865.02325
2017-08-01,2865.02575,2933.28525,2642.4075,2730.15425
2017-08-02,2730.39375,2756.276,2650,2701.9125
2017-08-03,2701.9375,2802.21,2700.63,2790.2135
2017-08-04,2790.2135,2874.5925,2765.08725,2858.3245
2017-08-05,2857.32675,3338.805,2855.4865,3253.94
2017-08-06,3253.915,3284.584,3155.78,3224.683
2017-08-07,3223.681,3423.94425,3188.01325,3393.065
2017-08-08,3393.0625,3486.2225,3342.505,3421.6175
2017-08-09,3420.8425,3429.277,3240.315,3351.6645
2017-08-10,3351.195,3450.48375,3322.3225,3428.36225
2017-08-11,3427.63225,3716.8775,3417.28375,3652.8
2017-08-12,3654.372,3958.915,3614.64825,3869.2565
2017-08-13,3870.3575,4190.486,3846.91125,4061.17
2017-08-14,4061.17,4334.3765,3972.9675,4325.198
2017-08-15,4327.45025,4433.935,3815.2525,4160.66
2017-08-16,4160.14,4375.44625,3935.505,4369.215
2017-08-17,4363.255,4475.5,4220.9275,4282.99
2017-08-18,4278.9825,4355.43075,3978.83,4111.3
2017-08-19,4108.55,4189.9475,3980.55125,4145.45075
2017-08-20,4144.86175,4163.06475,4043.848,4059.4735
2017-08-21,4058.90275,4089.36775,3963.115,3997.2735
2017-08-22,3997.6945,4147.2975,3605.49,4093.795
2017-08-23,4092.045,4255.41,4070.875,4137.42825
2017-08-24,4140.595,4357.4975,4112.3025,4315.0655
2017-08-25,4317.25975,4453.25,4293.52,4369.55475
2017-08-26,4367.73,4376.655,4286.1075,4350.17475
2017-08-27,4352.3375,4391.63475,4316.2475,4339.2825
2017-08-28,4338.187,4398.59,4192.61725,4383.1945
2017-08-29,4384.41475,4648.6825,4345.41,4589.49475
2017-08-30,4589.497,4636.47225,4491.4675,4579.695
2017-08-31,4580.025,4764.245,4576.13,4737.9375
2017-09-01,4737.875,4928.4525,4701.0825,4928.3975
2017-09-02,4928.4025,4976.225,4510.595,4630.785
2017-09-03,4628.8975,4731.8925,4460.7425,4621.195
2017-09-04,4620.55,4628.445,4143.2775,4349.555
2017-09-05,4350.99,4504.995,4104.0175,4421.515
2017-09-06,4419.9775,4659.2075,4412.9175,4618.1875
2017-09-07,4620.565,4681.7325,4502.7325,4630.5925
2017-09-08,4630.5425,4683.4925,4142.275,4348.31
2017-09-09,4352.1875,4418.47,4188.1075,4327.6375
2017-09-10,4334.1425,4341.5375,4094.0275,4252.04
2017-09-11,4252.0875,4370.4425,4119.42,4213.48
2017-09-12,4211,4380.3825,4095.5025,4166.5575
2017-09-13,4166.8175,4177.3075,3743.25,3864.4675
2017-09-14,3863.3025,3927.9325,3220.715,3243.755
2017-09-15,3243.7025,3835.4575,2979.29,3722.37
2017-09-16,3722.365,3916.23,3583.14,3709.305
2017-09-17,3706.84,3812.58,3494.3225,3704.605
2017-09-18,3704.5475,4119.175,3700.86,4097.7825
2017-09-19,4098.4325,4117.22,3853.4725,3903.3275
2017-09-20,3903.6525,4046.1225,3833.05,3868.905
2017-09-21,3866.2925,3905.83,3575.5,3618.79
2017-09-22,3616.485,3759.0425,3517.7075,3614.7375
2017-09-23,3612.495,3817.7525,3570.6,3784.775
2017-09-24,3785.39,3786.6725,3624.9675,3668.48
2017-09-25,3668.5025,3961.8275,3666.3475,3919.565
2017-09-26,3919.955,3964.4725,3852.6525,3886.04
2017-09-27,3885.12,4230.03,3875.035,4204.4
2017-09-28,4205.1875,4270.3825,3968.6025,4188.065
2017-09-29,4189.0725,4216.87,4021.87,4165.45
2017-09-30,4164.755,4351.2775,4157.9775,4334.18
2017-10-01,4334.1575,4387.42,4244.3625,4386.1175
2017-10-02,4385.195,4460.01,4361.5575,4392.8975
2017-10-03,4392.855,4422.5875,4236.505,4308.205
2017-10-04,4309.155,4344.7225,4183.0125,4218.055
2017-10-05,4218.1075,4361.955,4148.32,4315.975
2017-10-06,4314.82,4412.4025,4296.875,4362.865
2017-10-07,4361.1525,4448.67,4318.5925,4426.3275
2017-10-08,4423.9825,4611.135,4414.04,4598.9925
2017-10-09,4599.5925,4867.7125,4552.9325,4764.3575
2017-10-10,4764.3,4917.6025,4709.685,4751.0025
2017-10-11,4749.88,4869.4875,4714.0975,4818.3625
2017-10-12,4818.2125,5438.4025,4808.58,5438.095
2017-10-13,5437.87,5849.17,5389.655,5638.67
2017-10-14,5635.3575,5814.035,5564.5275,5805.1025
2017-10-15,5803.5325,5838.01,5445.65,5687.0025
2017-10-16,5686.3575,5783.465,5575.9275,5746.995
2017-10-17,5748.59,5766.24,5523.45,5597.5175
2017-10-18,5596.175,5605.7375,5111.495,5576.305
2017-10-19,5576.4975,5737.7025,5525.9275,5698.2525
2017-10-20,5700.5275,6054.22,5616.68,5987.355
2017-10-21,5985.1475,6180.65,5897.4675,6023.475
2017-10-22,6022.02,6073.8075,5743.09,5986.655
2017-10-23,5983.725,6052.24,5655.44,5894.89
2017-10-24,5894.505,5897.205,5477.37,5527.885
2017-10-25,5526.6575,5760.4175,5383.095,5745.0775
2017-10-26,5745.995,5985.28,5702.4975,5890.4075
2017-10-27,5890.28,5992.4775,5703.0525,5777.7525
2017-10-28,5778.0875,5885.545,5683.98,5740.6775
2017-10-29,5740.93,6277.7175,5712.305,6135.035
2017-10-30,6135.395,6213.4,6029.0825,6123.335
2017-10-31,6123.3375,6457.5575,6089.755,6439.52
2017-11-01,6442.4775,6759.315,6362.095,6752.05
2017-11-02,6752.9125,7354.785,6742.685,7028.69
2017-11-03,7031.9425,7454.1925,6942.17,7156.8525
2017-11-04,7156.4575,7501.995,7022.6775,7385.7075
2017-11-05,7384.7975,7595.945,7298.75,7384.79
2017-11-06,7383.5975,7424.34,6942.015,6970.3625
2017-11-07,6970.6775,7232.045,6961.9125,7123.6775
2017-11-08,7124.5425,7859.41,7088.475,7461.8275
2017-11-09,7464.64,7475.395,7087.13,7151.9725
2017-11-10,7153.275,7355.5975,6423.86,6583.4775
2017-11-11,6579.505,6838.9975,6204.9025,6342.9575
2017-11-12,6342.9425,6470.47,5504.3575,5871.5225
2017-11-13,5861.4375,6815.87,5824,6534.585
2017-11-14,6535.965,6757.205,6495.4575,6620.3375
2017-11-15,6620.3375,7335.235,6620.3375,7285.1625
2017-11-16,7285.1625,7925.54,7125.375,7822.1575
2017-11-17,7823.41,7976.625,7544.3,7690.6425
2017-11-18,7689.6925,7850.7825,7457.07,7777.645
2017-11-19,7779.9,8069.8825,7684.045,8023.845
2017-11-20,8023.8475,8278.225,7933.5025,8240.5725
2017-11-21,8237.24,8359.795,7811.635,8109.4225
2017-11-22,8106.3375,8302.0475,8086.1075,8239.0275
2017-11-23,8239.2525,8273.4675,8012.76,8015.01
2017-11-24,8014.675,8310.505,7883.0775,8199.295
2017-11-25,8199.705,8752.625,8148.94,8745.7775
2017-11-26,8746.23,9454.8775,8740.5175,9288.17
2017-11-27,9290.1525,9714.24,9287.9525,9704.9725
2017-11-28,9709.395,9945.1975,9613.95,9889.88
2017-11-29,9897.0825,11424.49,9341.355,9845.9375
2017-11-30,9838.725,10742.415,9093.32,9968.3925
2017-12-01,9963.125,10949.89,9457.7925,10879.1425
2017-12-02,10876.895,11168.775,10701.76,10897.8125
2017-12-03,10898.7325,11827.7475,10605.295,11251.5775
2017-12-04,11253.3025,11642.4775,10927.5,11640.9725
2017-12-05,11640.975,11858.5025,11491.6025,11710.6875
2017-12-06,11707.4825,13926.07,11702.9725,13796.59
2017-12-07,13795.39,16880.3225,13474.54,16734.75
2017-12-08,16734.75,17237.6425,13938.475,16084.735
2017-12-09,16084.7025,16249.12,13672.3975,14910.3425
2017-12-10,14908.725,15821.25,13207.35,15037.4975
2017-12-11,15037.47,17395.975,14987.5725,16683.4875
2017-12-12,16681.0125,17604.6025,16258.05,17162.905
2017-12-13,17164.155,17345.385,15791.115,16387.6525
2017-12-14,16382.71,16937.715,16103.19,16552.415
2017-12-15,16552.5425,17904.6325,16522.155,17613.6675
2017-12-16,17615.29,19574.3,17507.62,19423.67
2017-12-17,19423.6725,19785.225,18771.635,19128.2725
2017-12-18,19128.3225,19286.4725,18135.8625,18948.92
2017-12-19,18948.8475,19034.48,16856.735,17694.81
2017-12-20,17693.06,17814.865,15564,16445.165
2017-12-21,16444.4175,17227.2375,14908.225,15584.7025
2017-12-22,15585.775,15777.955,10853.8575,14023.615
2017-12-23,14027.3175,15877.805,13643.6375,14814.6275
2017-12-24,14816.7525,14893.5575,12700.75,14059.955
2017-12-25,14047.4525,14653.995,13294.8,13983.735
2017-12-26,13988.5425,16123.705,13904.1375,15800.17
2017-12-27,15799.8725,16490.855,14552.3975,15399.215
2017-12-28,15403.7275,15492.2,13567.735,14489.3725
2017-12-29,14485.4275,15103.37,14068.275,14470.21
2017-12-30,14472.9575,14537.41,12297.5,12688.9175
2017-12-31,12688.915,14253.5275,12537.5025,13888.3225
2018-01-01,13888.35,13963.745,12901.595,13441.9825
2018-01-02,13429.6775,15220.625,12970.8025,14770.635
2018-01-03,14768.6425,15441.1725,14630.1475,15145.865
2018-01-04,15146.1375,15442.4675,14255.155,15188.8125
2018-01-05,15188.815,17095.0275,14871.6,16955.8775
2018-01-06,16955.45,17203.9625,16242.645,17127.915
2018-01-07,17124.9825,17134.8725,15730.3725,16144.1975
2018-01-08,16154.5375,16238.135,13856.365,14999.085
2018-01-09,14997.6575,15377.1375,14221.215,14469.6625
2018-01-10,14467.64,14913.3675,13497.8825,14908.0475
2018-01-11,14902.8875,14982.41,12863.84,13339.265
2018-01-12,13340.805,13994.02,13027.6675,13729.9175
2018-01-13,13741.885,14953.2725,13722.1175,14240.0275
2018-01-14,14239.1,14377.165,13134.69,13660.4225
2018-01-15,13660.3975,14340.385,13431.5575,13600.735
2018-01-16,13594.04,13620.915,10058.455,11472.14
2018-01-17,11474.2225,11975.74,9144.25,11204.1375
2018-01-18,11208.7075,12157.87,10702.385,11284.275
2018-01-19,11295.1325,12016.845,11058.5075,11546.3875
2018-01-20,11548.37,13019.7975,11523.6775,12782.4175
2018-01-21,12790.825,12793.5775,11119.0025,11541.66
2018-01-22,11533.6325,11892.7475,10032.87,10791.7475
2018-01-23,10792,11400.0875,9968.15,10836.8675
2018-01-24,10836.1875,11476.25,10494.5075,11381.0325
2018-01-25,11381.04,11721.405,10863.6525,11136.71
2018-01-26,11132.7775,11607.6225,10297.33,11088.1575
2018-01-27,11080.6725,11554.0175,10835.65,11381.0975
2018-01-28,11379.915,11862.8375,11313.3825,11621.1475
2018-01-29,11618.87,11696.7,10959.1975,11142.7425
2018-01-30,11141.41,11185.2575,9735.81,9988.305
2018-01-31,9989.605,10313.4975,9552.6075,10115.7975
